video,sentence,start,end
c9tN81ztR5M-00_01_46.159-00_01_49.159.mp4,this is n't the first time bolsonaro has blamed ngos for the fires,00:01:46.159,00:01:49.159
c9tN81ztR5M-00_01_34.840-00_01_46.159.mp4,two of the largest environmental groups working in the amazon released statements condemning the accusations as well,00:01:34.840,00:01:46.159
c9tN81ztR5M-00_01_28.120-00_01_34.840.mp4,dicaprio maintained his support for the brazilian people working to save the rain forest,00:01:28.120,00:01:34.840
c9tN81ztR5M-00_01_21.840-00_01_28.120.mp4,dicaprio responded to the claims on saturday refuting the president 's accusations,00:01:21.840,00:01:28.120
c9tN81ztR5M-00_01_14.120-00_01_21.840.mp4,he actually said actor leonardo dicaprio is donating money to set the amazon on fire,00:01:14.120,00:01:21.840
c9tN81ztR5M-00_00_57.560-00_01_14.120.mp4,without any evidence he said the ngos set fire to the amazon in a bid to raise money and challenge the brazilian government,00:00:57.560,00:01:14.120
c9tN81ztR5M-00_00_41.659-00_00_57.560.mp4,president jair bolsonaro made the claim thursday on a webcast arguing that non governmental agencies ngo are behind the fires,00:00:41.659,00:00:57.560
c9tN81ztR5M-00_00_27.420-00_00_41.659.mp4,brazil 's president is blaming leonardo dicaprio for the amazon forest fires,00:00:27.420,00:00:41.659
c9tN81ztR5M-00_00_15.839-00_00_20.000.mp4,here are your top stories for today,00:00:15.839,00:00:20.000
c9tN81ztR5M-00_00_14.000-00_00_15.640.mp4,i 'm crystal cousineau,00:00:14.000,00:00:15.640
c9tN81ztR5M-00_00_10.519-00_00_14.000.mp4,welcome to sign1news live,00:00:10.519,00:00:14.000
c9tN81ztR5M-00_00_09.119-00_00_10.519.mp4,hello everyone,00:00:09.119,00:00:10.519
pujXmn9i5So-00_12_04.634-00_12_06.940.mp4,your language,00:12:04.634,00:12:06.940
pujXmn9i5So-00_12_03.096-00_12_04.634.mp4,your life,00:12:03.096,00:12:04.634
pujXmn9i5So-00_12_01.620-00_12_03.096.mp4,sign1news,00:12:01.620,00:12:03.096
pujXmn9i5So-00_11_53.840-00_12_01.620.mp4,remember to follow us on all of our social media platforms and be sure to download our app too,00:11:53.840,00:12:01.620
pujXmn9i5So-00_11_51.940-00_11_53.840.mp4,thank you for watching sign1news,00:11:51.940,00:11:53.840
pujXmn9i5So-00_11_50.279-00_11_51.940.mp4,i 'm jethro wooddall,00:11:50.279,00:11:51.940
NJ-7WUtB5Xk-00_09_04.625-00_09_10.082.mp4,one of them said he was surprised at the allegations,00:09:04.625,00:09:10.082
fKp-LcL_C0g-00_04_58.120-00_05_13.759.mp4,at a briefing with house lawmakers the inspector general who indicated the whistleblower is male said he disagreed with the administration 's decision to withhold the information,00:04:58.120,00:05:13.759
NJ-7WUtB5Xk-00_09_10.082-00_09_30.957.mp4,asd said at least 37 alumni reported persistent corporal punishment and/or physical abuse from the 1960 's to the 1980 's,00:09:10.082,00:09:30.957
NJ-7WUtB5Xk-00_09_54.416-00_09_58.875.mp4,so there nine names in total,00:09:54.416,00:09:58.875
lMW3aVp4fRw-00_02_35.876-00_02_45.819.mp4,just for a different view let 's score national championships with three points for winning and reward one point to the runner up,00:02:35.876,00:02:45.819
lMW3aVp4fRw-00_02_33.680-00_02_35.876.mp4,wow check out that pool of schools,00:02:33.680,00:02:35.876
lMW3aVp4fRw-00_02_32.020-00_02_33.680.mp4,fremont has two championships,00:02:32.020,00:02:33.680
lMW3aVp4fRw-00_02_28.300-00_02_31.960.mp4,indiana school for the deaf three national championships,00:02:28.300,00:02:31.960
lMW3aVp4fRw-00_02_22.919-00_02_28.199.mp4,maryland school for the deaf five national championships model secondary school for the deaf three national championships,00:02:22.919,00:02:28.199
lMW3aVp4fRw-00_02_22.360-00_02_22.919.mp4,ready,00:02:22.360,00:02:22.919
lMW3aVp4fRw-00_02_21.248-00_02_22.340.mp4,i will name them,00:02:21.248,00:02:22.340
lMW3aVp4fRw-00_02_15.919-00_02_21.248.mp4,now i 'll focus on the elite schools according to national academic bowl championships,00:02:15.919,00:02:21.248
lMW3aVp4fRw-00_02_13.599-00_02_15.919.mp4,and which schools are not so elite,00:02:13.599,00:02:15.919
lMW3aVp4fRw-00_02_45.819-00_02_48.960.mp4,so three points for national champions and one point for the 2nd place team,00:02:45.819,00:02:48.960
lMW3aVp4fRw-00_02_08.212-00_02_13.460.mp4,so we should have a very good sample of which schools are elite,00:02:08.212,00:02:13.460
lMW3aVp4fRw-00_02_01.780-00_02_06.400.mp4,since 1998 there 's been 40 or more teams in the national tournament,00:02:01.780,00:02:06.400
lMW3aVp4fRw-00_01_59.900-00_02_01.780.mp4,it 's the national academic bowl tournament,00:01:59.900,00:02:01.780
lMW3aVp4fRw-00_01_52.739-00_01_59.900.mp4,i wish there was a competition that would bring deaf schools and mainstream programs from all over the u.s. no there is,00:01:52.739,00:01:59.900
lMW3aVp4fRw-00_01_49.700-00_01_52.739.mp4,but how do i measure which school has the smartest kids,00:01:49.700,00:01:52.739
lMW3aVp4fRw-00_01_47.501-00_01_49.700.mp4,that 's a good way to measure elitism,00:01:47.501,00:01:49.700
lMW3aVp4fRw-00_01_44.319-00_01_47.501.mp4,let 's just look at which schools has the smartest kids,00:01:44.319,00:01:47.501
lMW3aVp4fRw-00_01_42.579-00_01_44.319.mp4,how do i measure elitism,00:01:42.579,00:01:44.319
lMW3aVp4fRw-00_01_39.739-00_01_42.578.mp4,the ones who should be the next leaders,00:01:39.739,00:01:42.578
lMW3aVp4fRw-00_01_38.700-00_01_39.739.mp4,the elite ones,00:01:38.700,00:01:39.739
lMW3aVp4fRw-00_02_06.760-00_02_08.212.mp4,from 1998 to 2015,00:02:06.760,00:02:08.212
lMW3aVp4fRw-00_01_35.980-00_01_38.700.mp4,now how do i measure good deaf schools,00:01:35.980,00:01:38.700
lMW3aVp4fRw-00_02_48.960-00_02_49.840.mp4,let 's see the list,00:02:48.960,00:02:49.840
lMW3aVp4fRw-00_02_52.580-00_02_54.939.mp4,indiana school for the deaf 11 points,00:02:52.580,00:02:54.939
lMW3aVp4fRw-00_04_00.580-00_04_05.300.mp4,so we 've seen elite deaf schools based on academic bowl tournaments,00:04:00.580,00:04:05.300
lMW3aVp4fRw-00_03_57.912-00_04_00.199.mp4,and the best schools are bilingual schools,00:03:57.912,00:04:00.199
lMW3aVp4fRw-00_03_46.560-00_03_57.912.mp4,this is according to the academic bowl which is a thorough tournament asking questions from math to science from literature to art current events and deaf culture it 's a really big tournament with regional competitions,00:03:46.560,00:03:57.912
lMW3aVp4fRw-00_03_44.668-00_03_46.560.mp4,they 've proven themselves to be,00:03:44.668,00:03:46.560
lMW3aVp4fRw-00_03_40.598-00_03_44.668.mp4,they 're not just assuming because of asl pride that they are the best,00:03:40.598,00:03:44.668
lMW3aVp4fRw-00_03_37.354-00_03_40.598.mp4,the evidence is in those four elite schools,00:03:37.354,00:03:40.598
lMW3aVp4fRw-00_03_34.400-00_03_37.354.mp4,because asl gives them the smartest kids,00:03:34.400,00:03:37.354
lMW3aVp4fRw-00_03_33.039-00_03_34.400.mp4,no apparently not,00:03:33.039,00:03:34.400
lMW3aVp4fRw-00_03_30.180-00_03_32.819.mp4,is it a bad thing to be obsessed with asl,00:03:30.180,00:03:32.819
lMW3aVp4fRw-00_02_49.860-00_02_52.580.mp4,maryland school for the deaf 17 points,00:02:49.860,00:02:52.580
lMW3aVp4fRw-00_03_26.759-00_03_30.060.mp4,is being a huge activist for asl a bad thing,00:03:26.759,00:03:30.060
lMW3aVp4fRw-00_03_18.080-00_03_25.556.mp4,we all know they are probably the most capital d most asl minded most deaf cultural deaf pride schools that you can imagine,00:03:18.080,00:03:25.556
lMW3aVp4fRw-00_03_15.455-00_03_18.080.mp4,and you know what 's unique about them,00:03:15.455,00:03:18.080
lMW3aVp4fRw-00_03_13.840-00_03_15.455.mp4,they 're the top schools,00:03:13.840,00:03:15.455
lMW3aVp4fRw-00_03_10.699-00_03_13.340.mp4,maryland mssd indiana and fremont,00:03:10.699,00:03:13.340
lMW3aVp4fRw-00_03_07.159-00_03_10.599.mp4,so we see clearly we have elite schools,00:03:07.159,00:03:10.599
lMW3aVp4fRw-00_03_02.819-00_03_06.419.mp4,they are john hershey high school and university high school,00:03:02.819,00:03:06.419
lMW3aVp4fRw-00_02_59.000-00_03_02.819.mp4,here 's something impressive two mainstream programs are tied with fremont with six points,00:02:59.000,00:03:02.819
lMW3aVp4fRw-00_02_57.400-00_02_59.000.mp4,fremont has six points,00:02:57.400,00:02:59.000
lMW3aVp4fRw-00_02_55.020-00_02_57.120.mp4,mssd has 10 points,00:02:55.020,00:02:57.120
lMW3aVp4fRw-00_03_25.556-00_03_26.378.mp4,those four,00:03:25.556,00:03:26.378
lMW3aVp4fRw-00_04_05.300-00_04_10.979.mp4,the success rate of those elite schools are very high and it 's based on a bilingual education at an asl obsessed schools,00:04:05.300,00:04:10.979
lMW3aVp4fRw-00_01_34.804-00_01_35.680.mp4,no question about it,00:01:34.804,00:01:35.680
lMW3aVp4fRw-00_01_26.920-00_01_34.445.mp4,so when new superintendent positions come up administrative positions from elite deaf schools should be able to leave their positions and become new superintendents,00:01:26.920,00:01:34.445
fk1C9sC3uuw-00_03_47.627-00_03_50.463.mp4,it also asks whether the person is blind,00:03:47.627,00:03:50.463
fk1C9sC3uuw-00_03_43.122-00_03_47.627.mp4,you can only put down yes or no,00:03:43.122,00:03:47.627
fk1C9sC3uuw-00_03_33.612-00_03_43.122.mp4,the question is is this person deaf or does he/ she have serious difficulty hearing,00:03:33.612,00:03:43.122
fk1C9sC3uuw-00_03_26.306-00_03_33.612.mp4,the acs asks whether you have a hearing disability,00:03:26.306,00:03:33.612
fk1C9sC3uuw-00_03_06.453-00_03_26.306.mp4,for example it asks what kind of building you live in what kind of access to the internet you have whether you are a u.s. citizen or not your employment and education and many other questions,00:03:06.453,00:03:26.306
fk1C9sC3uuw-00_03_01.548-00_03_06.453.mp4,the acs has many more questions than the u.s. census,00:03:01.548,00:03:06.453
fk1C9sC3uuw-00_02_44.197-00_03_01.548.mp4,this survey is conducted by the u.s. census bureau and it is randomly sent out to 3.5 million homes every year,00:02:44.197,00:03:01.548
fk1C9sC3uuw-00_02_29.149-00_02_44.197.mp4,however there is another questionnaire called the american community survey acs that includes a disability and language question,00:02:29.149,00:02:44.197
fk1C9sC3uuw-00_02_23.710-00_02_29.149.mp4,it also does n't ask about which language you use,00:02:23.710,00:02:29.149
fk1C9sC3uuw-00_03_50.463-00_04_07.247.mp4,the acs asks whether the person speaks a language other than english at home and allows you to write the language,00:03:50.463,00:04:07.247
fk1C9sC3uuw-00_02_14.967-00_02_23.710.mp4,there is no question about whether a person is disabled specifically deaf in the 2020 census,00:02:14.967,00:02:23.710
fk1C9sC3uuw-00_01_34.795-00_01_52.611.mp4,there is no citizenship question and the u.s. census will not ask about your social security number your political affiliations or your bank or credit card numbers,00:01:34.795,00:01:52.611
fk1C9sC3uuw-00_01_06.599-00_01_34.795.mp4,they will ask who lives in the home whether they own or rent it their gender male or female age whether the person is of hispanic latino or spanish origin the person 's race whether a person usually live or stay somewhere else and the relationships between persons who live in a home,00:01:06.599,00:01:34.795
fk1C9sC3uuw-00_00_59.826-00_01_06.599.mp4,the census has 9 questions,00:00:59.826,00:01:06.599
fk1C9sC3uuw-00_00_55.222-00_00_59.826.mp4,the link is above in the transcript,00:00:55.222,00:00:59.826
fk1C9sC3uuw-00_00_39.171-00_00_55.222.mp4,the u.s. census bureau created a 10-minute asl video that explains the purpose of the questionnaire and how you can complete it,00:00:39.171,00:00:55.222
fk1C9sC3uuw-00_00_32.732-00_00_39.171.mp4,you can complete your census online if you have n't completed it,00:00:32.732,00:00:39.171
fk1C9sC3uuw-00_00_23.957-00_00_32.732.mp4,you have probably received mail or an in person visit from the u.s. census,00:00:23.957,00:00:32.732
fk1C9sC3uuw-00_00_12.846-00_00_23.957.mp4,"the filing deadline for the 2020 u.s. census is september 30, two weeks from now",00:00:12.846,00:00:23.957
fk1C9sC3uuw-00_00_00.434-00_00_12.846.mp4,this video is to provide basic information about the 2020 u.s. census and the american community survey,00:00:00.434,00:00:12.846
fk1C9sC3uuw-00_01_52.611-00_02_14.967.mp4,the u.s. census is collected every ten years and the information in it guides congressional representation and federal funding,00:01:52.611,00:02:14.967
lMW3aVp4fRw-00_01_34.444-00_01_34.804.mp4,for sure,00:01:34.444,00:01:34.804
fk1C9sC3uuw-00_04_07.247-00_04_14.587.mp4,you can write down asl but it is not clear if it will be counted,00:04:07.247,00:04:14.587
fk1C9sC3uuw-00_04_33.139-00_04_49.055.mp4,the language question is there to ensure there is no discrimination against language minorities when they vote,00:04:33.139,00:04:49.055
lMW3aVp4fRw-00_01_24.340-00_01_26.920.mp4,the deaf community should operate the same way,00:01:24.340,00:01:26.920
lMW3aVp4fRw-00_01_11.200-00_01_24.340.mp4,"let 's look at the nfl or ncaa 's coaching tree"" which is when assistant coaches of very good coaches are hired or stolen away to other schools",00:01:11.200,00:01:24.340
lMW3aVp4fRw-00_01_05.397-00_01_10.319.mp4,there is a plethora of deaf individuals out there who are well qualified to fill those 12 positions,00:01:05.397,00:01:10.319
lMW3aVp4fRw-00_01_04.959-00_01_05.397.mp4,not true,00:01:04.959,00:01:05.397
lMW3aVp4fRw-00_00_58.917-00_01_04.959.mp4,six can go to deaf schools but we 'll give up the other six to an audist person -- to let an audist run the deaf school,00:00:58.917,00:01:04.959
lMW3aVp4fRw-00_00_56.700-00_00_58.917.mp4,you might think there might be only six of them,00:00:56.700,00:00:58.917
lMW3aVp4fRw-00_00_50.299-00_00_56.700.mp4,maybe you 're wondering if there 's enough qualified deaf individuals to fill up the vacancies,00:00:50.299,00:00:56.700
lMW3aVp4fRw-00_00_36.500-00_00_50.280.mp4,if it is a hearing person that 's okay but that person must sign asl very well must have worked in a deaf school must understand deaf culture must believe in bilingual education must love asl must be a proven member of the deaf signing community in that instance a hearing superintendent is okay but for all other considerations a deaf superintendent is the only acceptable choice,00:00:36.500,00:00:50.280
lMW3aVp4fRw-00_00_29.977-00_00_36.500.mp4,here in the u.s. we have many different places where we could be more like canada in demanding a deaf superintendent,00:00:29.977,00:00:36.500
fk1C9sC3uuw-00_04_14.587-00_04_33.139.mp4,on the u.s. census's official website it explains that the acs survey language question is not designed to identify asl users,00:04:14.587,00:04:33.139
lMW3aVp4fRw-00_00_28.678-00_00_29.977.mp4,their demands are strong,00:00:28.678,00:00:29.977
lMW3aVp4fRw-00_00_16.980-00_00_23.699.mp4,twelve schools or sixteen if you count four psb schools are now in need of a superintendent,00:00:16.980,00:00:23.699
lMW3aVp4fRw-00_00_10.039-00_00_16.500.mp4,we 've got twelve deaf schools and a province in canada that needs a new superintendent,00:00:10.039,00:00:16.500
fk1C9sC3uuw-00_06_20.146-00_06_21.915.mp4,captioned by aslcaptions.com,00:06:20.146,00:06:21.915
fk1C9sC3uuw-00_06_02.995-00_06_20.146.mp4,for the language question i would still put down asl and hope that there can be changes in the future that will make it possible to count how many asl users there are in this country,00:06:02.995,00:06:20.146
fk1C9sC3uuw-00_05_55.454-00_06_02.995.mp4,and if you get an acs survey you can mark down that you 're deaf,00:05:55.454,00:06:02.995
fk1C9sC3uuw-00_05_45.812-00_05_55.454.mp4,so if you have not filled out your u.s. census questionnaire you have two weeks to complete it,00:05:45.812,00:05:55.454
fk1C9sC3uuw-00_05_23.656-00_05_30.863.mp4,so it can be difficult to really look at how many signing deaf people there are in the u.s.,00:05:23.656,00:05:30.863
fk1C9sC3uuw-00_05_07.173-00_05_23.656.mp4,what this means is that acs data will inform us about how many people are deaf out there but it would n't be clear whether they use asl or not,00:05:07.173,00:05:23.656
fk1C9sC3uuw-00_04_49.055-00_05_07.173.mp4,the u.s. census said due to the way data are currently collected we are not able to provide separate data about asl use,00:04:49.055,00:05:07.173
lMW3aVp4fRw-00_00_23.699-00_00_28.679.mp4,and canadians are making sure that there is a deaf superintendent period,00:00:23.699,00:00:28.679
gALXtpV4IY8-00_14_17.623-00_14_19.424.mp4,captioned by aslcaptions.com,00:14:17.623,00:14:19.424
lMW3aVp4fRw-00_04_10.979-00_04_12.337.mp4,that 's a great thing,00:04:10.979,00:04:12.337
lMW3aVp4fRw-00_04_25.721-00_04_37.220.mp4,those universities have a wonderful asl bilingual philosophy they 've got research that proves l1 first language asl learners usually are successful with high literacy skills,00:04:25.721,00:04:37.220
dZQp7OeNINo-00_01_31.123-00_01_40.500.mp4,here are comments from two deaf people who helped to organize the interpreters for global pride,00:01:31.123,00:01:40.500
dZQp7OeNINo-00_01_03.296-00_01_05.064.mp4,check out this promo,00:01:03.296,00:01:05.064
dZQp7OeNINo-00_00_52.451-00_01_03.296.mp4,there will be 20 international sign language interpreters from 12 different countries in pip screens,00:00:52.451,00:01:03.296
dZQp7OeNINo-00_00_43.810-00_00_52.451.mp4,it will take you from country to country across the globe with different musicians and presenters,00:00:43.810,00:00:52.451
dZQp7OeNINo-00_00_35.335-00_00_43.810.mp4,it will be a 24-hour livestream that will start on saturday,00:00:35.335,00:00:43.810
dZQp7OeNINo-00_00_27.426-00_00_35.335.mp4,but a group is now hosting an online event called global pride 2020,00:00:27.426,00:00:35.335
dZQp7OeNINo-00_00_23.923-00_00_27.426.mp4,it might seen quieter than usual in june,00:00:23.923,00:00:27.426
dZQp7OeNINo-00_00_00.367-00_00_23.923.mp4,june is usually a time where there are lgbtq+ pride parades and events in the u.s. and across the world but the coronavirus pandemic has caused many events to be cancelled or postponed,00:00:00.367,00:00:23.923
1Dtihc3VSiQ-00_01_51.459-00_02_01.579.mp4,i feel like it 's our turn the deaf community -- and wow thank you nyle for shining the light brightly -- represent the deaf community,00:01:51.459,00:02:01.579
dZQp7OeNINo-00_01_40.500-00_01_52.945.mp4,it is notable to see a historic 24-hour livestream with is interpreters,00:01:40.500,00:01:52.945
1Dtihc3VSiQ-00_01_49.219-00_01_51.319.mp4,i asked people how they felt -- and they were inspired,00:01:49.219,00:01:51.319
1Dtihc3VSiQ-00_01_44.980-00_01_46.980.mp4,wow i just left the deaf club,00:01:44.980,00:01:46.980
1Dtihc3VSiQ-00_01_31.840-00_01_32.420.mp4,yes,00:01:31.840,00:01:32.420
1Dtihc3VSiQ-00_01_30.799-00_01_31.840.mp4,worth it,00:01:30.799,00:01:31.840
1Dtihc3VSiQ-00_01_30.194-00_01_30.799.mp4,wow,00:01:30.194,00:01:30.799
1Dtihc3VSiQ-00_01_28.625-00_01_30.194.mp4,unbelievable,00:01:28.625,00:01:30.194
1Dtihc3VSiQ-00_01_28.168-00_01_28.625.mp4,wow,00:01:28.168,00:01:28.625
1Dtihc3VSiQ-00_01_27.620-00_01_28.168.mp4,yeah,00:01:27.620,00:01:28.168
1Dtihc3VSiQ-00_01_01.399-00_01_02.520.mp4,very beautiful,00:01:01.399,00:01:02.520
1Dtihc3VSiQ-00_01_00.259-00_01_01.060.mp4,beautiful,00:01:00.259,00:01:01.060
1Dtihc3VSiQ-00_01_46.980-00_01_49.219.mp4,people were inspired everybody was cheering,00:01:46.980,00:01:49.219
1Dtihc3VSiQ-00_00_57.029-00_01_00.100.mp4,i think it is one of his best dances the whole season,00:00:57.029,00:01:00.100
dZQp7OeNINo-00_01_52.945-00_01_57.316.mp4,it 's not set where their pip screens will be,00:01:52.945,00:01:57.316
dZQp7OeNINo-00_02_05.792-00_02_07.493.mp4,why is it important,00:02:05.792,00:02:07.493
dZQp7OeNINo-00_04_14.187-00_04_21.261.mp4,i 'm topher with the deaf queer resource center dqrc,00:04:14.187,00:04:21.261
dZQp7OeNINo-00_04_13.186-00_04_14.187.mp4,hello,00:04:13.186,00:04:14.187
dZQp7OeNINo-00_04_06.479-00_04_10.417.mp4,you can check their lineup and there will be interpreters,00:04:06.479,00:04:10.417
dZQp7OeNINo-00_03_50.396-00_04_01.508.mp4,if you want to watch the 24-hour livestream go to globalpride2020.org,00:03:50.396,00:04:01.508
dZQp7OeNINo-00_03_43.956-00_03_50.396.mp4,happy pride from the daily moth to the lgbtq+ community,00:03:43.956,00:03:50.396
dZQp7OeNINo-00_03_15.694-00_03_28.074.mp4,abigail is right there are many other countries that still ban it with threats of executions or whipping for having a lgbtq+ relationship,00:03:15.694,00:03:28.074
dZQp7OeNINo-00_03_09.522-00_03_15.694.mp4,but today many countries are open and show support,00:03:09.522,00:03:15.694
dZQp7OeNINo-00_03_04.283-00_03_09.522.mp4,i 've been though both oppressions myself,00:03:04.283,00:03:09.522
dZQp7OeNINo-00_03_00.080-00_03_04.283.mp4,first is audism and then there 's heterosexism,00:03:00.080,00:03:04.283
dZQp7OeNINo-00_01_57.316-00_02_05.792.mp4,i 'm excited to give is interpreters an opportunity to be seen by the world,00:01:57.316,00:02:05.792
dZQp7OeNINo-00_02_51.437-00_03_00.080.mp4,those who are deaf and queer experience double oppression,00:02:51.437,00:03:00.080
dZQp7OeNINo-00_02_36.723-00_02_46.466.mp4,this event will cause people to have a dialogue and raise awareness about same sex relationships,00:02:36.723,00:02:46.466
dZQp7OeNINo-00_02_32.451-00_02_36.723.mp4,but lgbtq+ identity should be just as important,00:02:32.451,00:02:36.723
dZQp7OeNINo-00_02_28.115-00_02_32.451.mp4,look at this having a deaf identity is important,00:02:28.115,00:02:32.451
dZQp7OeNINo-00_02_25.412-00_02_28.115.mp4,we need to say that they can come out,00:02:25.412,00:02:28.115
dZQp7OeNINo-00_02_19.171-00_02_25.412.mp4,lgbtq+ education is not fully instilled so many are suppressing their identities,00:02:19.171,00:02:25.412
dZQp7OeNINo-00_02_16.969-00_02_19.171.mp4,it 's true for many places,00:02:16.969,00:02:19.171
dZQp7OeNINo-00_02_14.133-00_02_16.969.mp4,some countries allow executions,00:02:14.133,00:02:16.969
dZQp7OeNINo-00_02_09.930-00_02_14.133.mp4,but do n't forget there are many countries that do n't allow marriage,00:02:09.930,00:02:14.133
dZQp7OeNINo-00_02_07.493-00_02_09.930.mp4,many think that with gay marriage legalized we 're done,00:02:07.493,00:02:09.930
dZQp7OeNINo-00_02_46.466-00_02_51.437.mp4,if there are no marches there are no conversations,00:02:46.466,00:02:51.437
lMW3aVp4fRw-00_04_12.337-00_04_25.721.mp4,now we 'll discuss that asl is often proven by leading universities such as gallaudet rit/ntid csun mcdaniel college san diego state university and many more,00:04:12.337,00:04:25.721
1Dtihc3VSiQ-00_00_56.079-00_00_57.029.mp4,great dance wow,00:00:56.079,00:00:57.029
1Dtihc3VSiQ-00_00_53.479-00_00_54.700.mp4,whoo hoo,00:00:53.479,00:00:54.700
lMW3aVp4fRw-00_05_45.680-00_05_56.920.mp4,so we have to find what works our evidence data research and argument against audism and for asl,00:05:45.680,00:05:56.920
lMW3aVp4fRw-00_05_44.639-00_05_45.680.mp4,we 've got to eradicate it,00:05:44.639,00:05:45.680
lMW3aVp4fRw-00_05_41.839-00_05_44.639.mp4,and it 's a serious problem in u.s. and canada,00:05:41.839,00:05:44.639
lMW3aVp4fRw-00_05_40.620-00_05_41.839.mp4,audism is real,00:05:40.620,00:05:41.839
lMW3aVp4fRw-00_05_39.019-00_05_40.459.mp4,what more do you want,00:05:39.019,00:05:40.459
lMW3aVp4fRw-00_05_35.360-00_05_38.740.mp4,we 've got evidence with academic bowl and research,00:05:35.360,00:05:38.740
lMW3aVp4fRw-00_05_31.406-00_05_35.360.mp4,and then the rest of the community will help to recognize and remove audism,00:05:31.406,00:05:35.360
lMW3aVp4fRw-00_05_30.019-00_05_31.406.mp4,be strong in that approach,00:05:30.019,00:05:31.406
lMW3aVp4fRw-00_05_28.079-00_05_30.019.mp4,say that there 's no other option that 's acceptable,00:05:28.079,00:05:30.019
lMW3aVp4fRw-00_05_57.240-00_05_58.839.mp4,to be obsessed with asl,00:05:57.240,00:05:58.839
lMW3aVp4fRw-00_05_18.500-00_05_28.079.mp4,please use your clout and your weight to push state administrators with the weight of evidence of research about the benefits of bilingualism,00:05:18.500,00:05:28.079
lMW3aVp4fRw-00_05_04.050-00_05_12.319.mp4,it seems like the universities research are meaningless their arguments for asl are meaningless because children still have audism,00:05:04.050,00:05:12.319
lMW3aVp4fRw-00_04_59.740-00_05_04.050.mp4,those universities strong research does n't seem to be winning the battle,00:04:59.740,00:05:04.050
lMW3aVp4fRw-00_04_57.492-00_04_59.259.mp4,an activist position,00:04:57.492,00:04:59.259
lMW3aVp4fRw-00_04_53.720-00_04_57.492.mp4,universities need to take an activist approach,00:04:53.720,00:04:57.492
lMW3aVp4fRw-00_04_50.779-00_04_53.079.mp4,there 's one canadian deaf superintendent vacancy,00:04:50.779,00:04:53.079
lMW3aVp4fRw-00_04_45.540-00_04_50.779.mp4,now those universities need to look at the situation with 12 different deaf school superintendents vacancies,00:04:45.540,00:04:50.779
lMW3aVp4fRw-00_04_41.860-00_04_45.540.mp4,i 've seen universities tout their research that shows asl is superior,00:04:41.860,00:04:45.540
lMW3aVp4fRw-00_04_38.843-00_04_41.860.mp4,i 'm sure you 've gone to a workshop where they 've said asl is 1,00:04:38.843,00:04:41.860
lMW3aVp4fRw-00_04_37.220-00_04_38.843.mp4,there 's so much research out there,00:04:37.220,00:04:38.843
lMW3aVp4fRw-00_05_12.319-00_05_17.819.mp4,it 's my challenge to universities to please be involved in the search process for the new superintendents,00:05:12.319,00:05:17.819
1Dtihc3VSiQ-00_00_54.700-00_00_56.079.mp4,what did you think of nyle 's performance,00:00:54.700,00:00:56.079
lMW3aVp4fRw-00_05_58.839-00_06_01.740.mp4,we 've got to show that and make waves in our community,00:05:58.839,00:06:01.740
lMW3aVp4fRw-00_06_02.500-00_06_04.012.mp4,for now audism exists,00:06:02.500,00:06:04.012
1Dtihc3VSiQ-00_00_50.768-00_00_53.478.mp4,i can hear -- i 'm deaf but i can hear their screams,00:00:50.768,00:00:53.478
1Dtihc3VSiQ-00_00_49.234-00_00_50.768.mp4,everybody here is going crazy,00:00:49.234,00:00:50.768
1Dtihc3VSiQ-00_00_48.579-00_00_49.235.mp4,30 out of 30,00:00:48.579,00:00:49.235
1Dtihc3VSiQ-00_00_10.140-00_00_11.800.mp4,nyle will win for sure,00:00:10.140,00:00:11.800
1Dtihc3VSiQ-00_00_06.275-00_00_08.198.mp4,austin deaf club,00:00:06.275,00:00:08.198
1Dtihc3VSiQ-00_00_05.099-00_00_06.275.mp4,where am i,00:00:05.099,00:00:06.275
1Dtihc3VSiQ-00_00_02.879-00_00_05.099.mp4,nyle 's dwts finale,00:00:02.879,00:00:05.099
1Dtihc3VSiQ-00_00_00.360-00_00_02.879.mp4,now it 's the deaf super bowl,00:00:00.360,00:00:02.879
lMW3aVp4fRw-00_06_24.918-00_06_27.259.mp4,we as a community are empowered to know that,00:06:24.918,00:06:27.259
lMW3aVp4fRw-00_06_01.740-00_06_02.500.mp4,we 've got to,00:06:01.740,00:06:02.500
lMW3aVp4fRw-00_06_23.338-00_06_24.918.mp4,and that 's not the right thing,00:06:23.338,00:06:24.918
lMW3aVp4fRw-00_06_21.180-00_06_21.720.mp4,no more,00:06:21.180,00:06:21.720
lMW3aVp4fRw-00_06_20.000-00_06_20.500.mp4,no,00:06:20.000,00:06:20.500
lMW3aVp4fRw-00_06_14.300-00_06_19.980.mp4,should we as a community accept anything less than a deaf or a asl minded hearing man,00:06:14.300,00:06:19.980
lMW3aVp4fRw-00_06_11.879-00_06_13.959.mp4,they 've got qualified people,00:06:11.879,00:06:13.959
lMW3aVp4fRw-00_06_11.444-00_06_11.720.mp4,yes,00:06:11.444,00:06:11.720
lMW3aVp4fRw-00_06_09.079-00_06_11.444.mp4,should canada expect a deaf superintendent,00:06:09.079,00:06:11.444
lMW3aVp4fRw-00_06_08.737-00_06_09.079.mp4,yes,00:06:08.737,00:06:09.079
lMW3aVp4fRw-00_06_06.346-00_06_08.737.mp4,do we have enough qualified people,00:06:06.346,00:06:08.737
